Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6
1533420000.0 527.0 19 46 0 NA NA NA 113 153 0 NA NA NA 4171 187 142 NA NA NA 4525 271 221 NA NA NA
1533420000.0 528.0 19 45 0 NA NA NA 113 153 0 NA NA NA 697 183 134 NA NA NA 1070 269 218 NA NA NA
1533420000.0 529.0 19 46 0 NA NA NA 113 153 0 NA NA NA 2166 166 138 NA NA NA 9172 240 221 NA NA NA
1533420000.0 530.0 20 46 0 NA NA NA 113 153 0 NA NA NA 4215 176 140 NA NA NA 4768 253 234 NA NA NA
1533420000.0 531.0 55 0 NA NA NA NA 255 0 NA NA NA NA 191 141 NA NA NA NA 306 223 NA NA NA NA
1533420000.0 534.0 45 0 NA NA NA NA 164 0 NA NA NA NA 213 136 NA NA NA NA 411 203 NA NA NA NA
1533420000.0 535.0 74 0 NA NA NA NA 202 0 NA NA NA NA 3664 124 NA NA NA NA 4246 193 NA NA NA NA
1533420000.0 541.0 49 0 NA NA NA NA 160 0 NA NA NA NA 194 137 NA NA NA NA 283 217 NA NA NA NA
1533420000.0 545.0 44 0 NA NA NA NA 159 0 NA NA NA NA 231 130 NA NA NA NA 336 214 NA NA NA NA
1533420000.0 552.0 20 44 0 NA NA NA 113 153 0 NA NA NA 4216 175 138 NA NA NA 5088 269 230 NA NA NA
1533420000.0 554.0 19 43 0 NA NA NA 113 153 0 NA NA NA 3377 189 138 NA NA NA 3629 279 218 NA NA NA
1533420000.0 556.0 20 40 0 NA NA NA 113 159 0 NA NA NA 395 197 136 NA NA NA 604 334 216 NA NA NA
1533420000.0 560.0 44 0 NA NA NA NA 147 0 NA NA NA NA 188 141 NA NA NA NA 269 226 NA NA NA NA
1533420000.0 561.0 41 0 NA NA NA NA 147 0 NA NA NA NA 184 135 NA NA NA NA 275 212 NA NA NA NA
1533420000.0 7.0 55 89 151 54 0 NA 173 287 330 166 0 NA 532 274 512 151 254 NA 630 352 674 241 347 NA
1533420000.0 7.1 63 87 135 64 0 NA 173 287 330 176 0 NA 837 270 513 199 242 NA 930 349 660 337 325 NA
1533420000.0 7.2 64 110 173 60 0 NA 175 251 413 175 0 NA 552 328 654 274 488 NA 673 413 809 653 567 NA
1533420000.0 7.3 55 111 174 59 0 NA 175 251 413 175 0 NA 872 323 638 207 500 NA 1036 423 791 361 574 NA
1533420000.0 7.4 64 106 178 59 0 NA 175 251 413 175 0 NA 504 294 562 157 466 NA 607 421 937 318 533 NA
1533420000.0 8.0 NA 78 152 47 0 NA NA 256 330 163 0 NA NA 1360 564 136 210 NA NA 1543 672 189 256 NA
1533420000.0 9.0 NA 106 260 0 NA NA NA 261 471 0 NA NA NA 1995 3074 527 NA NA NA 2143 3278 600 NA NA
