Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1533675600.0 24.0 NA 91 237 0 NA NA NA NA 307 471 0 NA NA NA NA 1998 4594 721 NA NA NA NA 2429 5057 809 NA NA NA
1533675600.0 25.0 NA 105 257 0 87 NA NA NA 262 521 0 199 NA NA NA 2909 5396 701 336 NA NA NA 3322 5942 788 466 NA NA
1533675600.0 250199.0 170 NA NA NA NA NA NA 339 NA NA NA NA NA NA 2983 NA NA NA NA NA NA 3742 NA NA NA NA NA NA
1533675600.0 250199.17 186 NA NA NA NA NA NA 393 NA NA NA NA NA NA 3186 NA NA NA NA NA NA 3595 NA NA NA NA NA NA
1533675600.0 250199.18 213 NA NA NA NA NA NA 393 NA NA NA NA NA NA 4798 NA NA NA NA NA NA 5228 NA NA NA NA NA NA
1533675600.0 250399.0 137 NA NA NA NA NA NA 351 NA NA NA NA NA NA 966 NA NA NA NA NA NA 1260 NA NA NA NA NA NA
1533675600.0 250400.0 211 0 113 NA NA NA NA 480 0 285 NA NA NA NA 1203 270 651 NA NA NA NA 1587 328 805 NA NA NA NA
1533675600.0 250402.0 218 0 108 NA NA NA NA 480 0 285 NA NA NA NA 1500 308 707 NA NA NA NA 1787 387 837 NA NA NA NA
1533675600.0 250403.0 210 0 114 NA NA NA NA 480 0 285 NA NA NA NA 1263 301 630 NA NA NA NA 1556 367 757 NA NA NA NA
1533675600.0 250405.0 210 0 117 NA NA NA NA 480 0 285 NA NA NA NA 1259 271 640 NA NA NA NA 1527 339 744 NA NA NA NA
1533675600.0 250406.0 211 0 108 NA NA NA NA 435 0 285 NA NA NA NA 990 291 611 NA NA NA NA 1286 356 759 NA NA NA NA
1533675600.0 250407.0 193 0 111 NA NA NA NA 434 0 285 NA NA NA NA 1088 259 686 NA NA NA NA 1495 324 896 NA NA NA NA
1533675600.0 250408.0 210 0 108 NA NA NA NA 480 0 285 NA NA NA NA 1410 282 713 NA NA NA NA 1704 356 995 NA NA NA NA
1533675600.0 250409.0 216 0 106 NA NA NA NA 480 0 285 NA NA NA NA 1811 330 828 NA NA NA NA 2210 423 1002 NA NA NA NA
1533675600.0 25400.0 244 0 107 NA NA NA NA 530 0 284 NA NA NA NA 4201 430 756 NA NA NA NA 4829 542 973 NA NA NA NA
1533675600.0 25402.0 241 0 119 NA NA NA NA 530 0 284 NA NA NA NA 5415 397 904 NA NA NA NA 6723 684 1144 NA NA NA NA
1533675600.0 25403.0 240 0 119 NA NA NA NA 530 0 284 NA NA NA NA 4355 416 806 NA NA NA NA 5195 531 1020 NA NA NA NA
1533675600.0 25405.0 240 0 112 NA NA NA NA 530 0 283 NA NA NA NA 4524 387 872 NA NA NA NA 5642 494 1111 NA NA NA NA
1533675600.0 25407.0 231 0 107 NA NA NA NA 478 0 284 NA NA NA NA 4018 356 869 NA NA NA NA 4552 478 1156 NA NA NA NA
1533675600.0 25408.0 238 0 112 NA NA NA NA 530 0 284 NA NA NA NA 6198 441 1009 NA NA NA NA 7781 575 1310 NA NA NA NA
1533675600.0 25409.0 248 0 108 NA NA NA NA 530 0 284 NA NA NA NA 4629 438 886 NA NA NA NA 5871 557 1138 NA NA NA NA
1533675600.0 28.0 NA 102 238 0 NA NA NA NA 307 471 0 NA NA NA NA 2096 3661 657 NA NA NA NA 2332 4063 739 NA NA NA
1533675600.0 280.0 71 80 241 0 NA NA NA 275 292 471 0 NA NA NA 2903 428 1502 535 NA NA NA 3425 545 1713 613 NA NA NA
1533675600.0 3.0 60 80 164 NA NA NA NA 206 292 383 NA NA NA NA 5494 344 1239 NA NA NA NA 5803 471 1417 NA NA NA NA
1533675600.0 30.0 NA 104 237 0 NA NA NA NA 307 471 0 NA NA NA NA 1910 3214 702 NA NA NA NA 2300 3623 769 NA NA NA
1533675600.0 34.0 66 81 238 0 NA NA NA 207 248 471 0 NA NA NA 2512 607 2146 714 NA NA NA 2744 909 2622 839 NA NA NA
1533675600.0 36.0 NA 104 241 0 NA NA NA NA 262 516 0 NA NA NA NA 2906 10251 828 NA NA NA NA 3725 11215 930 NA NA NA
1533675600.0 37.0 NA 102 235 0 NA NA NA NA 262 471 0 NA NA NA NA 2163 4678 883 NA NA NA NA 2341 4990 1019 NA NA NA
1533675600.0 38.0 NA 102 250 0 NA NA NA NA 262 471 0 NA NA NA NA 2093 4766 747 NA NA NA NA 2387 5207 838 NA NA NA
1533675600.0 39.0 NA 105 240 0 NA NA NA NA 307 516 0 NA NA NA NA 3186 7844 882 NA NA NA NA 4063 8653 1015 NA NA NA
1533675600.0 4.17 NA 38 234 0 161 NA NA NA 149 460 0 360 NA NA NA 264 2901 627 1216 NA NA NA 403 3133 693 1651 NA NA
